42.747011, 99.496644
38.134558, 116.462553
34.957994, 116.550458
30.524414, 116.023022
29.688053, 115.927719
35.532225, 123.407147
31.877558, 123.582958
43.197167, 10.734697
31.802892, 68.013553
33.137550, 69.244242
35.029997, 69.595867
17.476433, 178.066500
15.199386, 179.302972
14.179186, 181.500628
14.179186, 183.874097
17.056786, 185.016881
19.311142, 185.368506
22.024547, 185.104786
24.447150, 185.280600
26.980828, 185.895942
28.998533, 187.390350
28.998533, 187.390350
30.751278, 188.884756
32.398517, 187.390350
32.398517, 187.390350
34.307144, 186.687100
36.456636, 186.423381
38.134558, 186.862911
40.178872, 186.687100
41.574361, 186.423381
43.068889, 186.071756
44.902578, 186.071756
46.255847, 185.720131
47.694975, 184.841067
48.224672, 183.258756
48.400033, 181.061097
